date,o0900,p10,c1330,hi_am,lo_am
2011-04-06,8705.13,8807.67,8851.98,8818.61,8705.13
2011-04-07,8851.98,8858.65,8901.72,8890.14,8828.92
2011-04-08,8901.72,8906.06,8894.54,8905.61,8869.62
2011-04-11,8894.54,8864.43,8880.27,8922.75,8854.12
2011-04-12,8880.27,8761.66,8732.59,8880.27,8753.72
2011-04-13,8732.59,8728.94,8780.2,8750.59,8703.48
2011-04-14,8780.2,8785.91,8802.73,8804.15,8772.3
2011-04-15,8802.73,8805.6,8718.12,8834.07,8784.22
2011-04-18,8718.12,8750.4,8714.48,8764.65,8714.22
2011-04-19,8714.48,8602.59,8638.55,8714.48,8601.59
2011-04-20,8638.55,8753.81,8813.28,8756.21,8638.55
2011-04-21,8813.28,8899.83,8957.65,8919.36,8813.28
2011-04-22,8957.65,8981.85,8969.43,8992.67,8957.65
2011-04-25,8969.43,8956.23,8950.75,9037.09,8956.97
2011-04-26,8950.75,8945.67,8948.14,8959.18,8866.74
2011-04-27,8948.14,9043.49,9049.25,9060.5,8948.14
2011-04-28,9049.25,9080.97,9040.77,9099.75,9049.25
2011-04-29,9040.77,9035.43,9007.87,9050.93,8985.79
2011-05-03,9007.87,8931.18,8946.08,9018.7,8924.12
2011-05-04,8946.08,8896.59,8947.35,8946.08,8864.55
2011-05-05,8947.35,8977.17,9018.61,8977.06,8907.97
2011-05-06,9018.61,8987.77,8977.23,9018.61,8976.22
2011-05-09,8977.23,9059.34,9035.48,9066.33,8977.23
2011-05-10,9035.48,9023.75,9023.28,9055.91,9022.8
2011-05-11,9023.28,9015.46,9020.4,9082.01,9014.93
2011-05-12,9020.4,8971.61,9033.68,9020.4,8963.24
2011-05-13,9033.68,9034.12,9006.61,9052.93,9012.41
2011-05-16,9006.61,8953.24,8911.71,9006.61,8922.7
2011-05-17,8911.71,8916.55,8884.09,8926.8,8886.04
2011-05-18,8884.09,8919.12,8944.84,8927.54,8884.09
2011-05-19,8944.84,8999.11,8892.88,9020.51,8944.84
2011-05-20,8892.88,8892.61,8837.03,8944.38,8872.94
2011-05-23,8837.03,8747.23,8747.51,8837.03,8730.46
2011-05-24,8747.51,8682.32,8756.61,8747.51,8678.56
2011-05-25,8756.61,8706.68,8727.09,8756.61,8682.49
2011-05-26,8727.09,8751.52,8788.4,8797.29,8727.09
2011-05-27,8788.4,8836.27,8810.0,8837.84,8788.4
2011-05-30,8810.0,8819.96,8823.68,8821.37,8748.13
2011-05-31,8823.68,8918.6,8988.84,8918.51,8823.68
2011-06-01,8988.84,9042.96,9062.35,9048.02,8988.84
2011-06-02,9062.35,9020.39,8991.36,9062.35,8977.67
2011-06-03,8991.36,8998.99,9046.28,9039.28,8991.36
2011-06-07,9046.28,8998.81,9057.1,9046.28,8981.44
2011-06-08,9057.1,9038.31,9007.53,9070.25,9031.91
2011-06-09,9007.53,9009.3,9000.94,9045.44,9007.09
2011-06-10,9000.94,8984.35,8837.82,9053.39,8980.36
2011-06-13,8837.82,8778.19,8712.95,8837.82,8747.05
2011-06-14,8712.95,8770.04,8829.21,8774.08,8712.95
2011-06-15,8829.21,8782.08,8831.45,8840.66,8764.4
2011-06-16,8831.45,8701.79,8654.43,8831.45,8689.98
2011-06-17,8654.43,8652.29,8636.1,8702.0,8637.8
2011-06-20,8636.1,8679.24,8530.68,8685.33,8636.1
2011-06-21,8530.68,8563.85,8597.62,8617.96,8530.68
2011-06-22,8597.62,8649.31,8621.04,8676.11,8597.62
2011-06-23,8621.04,8587.44,8567.28,8621.04,8562.6
2011-06-24,8567.28,8538.21,8532.83,8569.59,8529.09
2011-06-27,8532.83,8444.97,8500.16,8532.83,8433.46
2011-06-28,8500.16,8545.43,8478.86,8572.62,8500.16
2011-06-29,8478.86,8509.54,8573.38,8542.31,8478.86
2011-06-30,8573.38,8603.45,8652.59,8612.48,8573.38
2011-07-01,8652.59,8717.82,8739.82,8719.88,8652.59
2011-07-04,8739.82,8795.32,8774.72,8805.54,8739.82
2011-07-05,8774.72,8765.57,8784.44,8777.22,8743.45
2011-07-06,8784.44,8836.08,8824.44,8837.11,8768.35
2011-07-07,8824.44,8780.8,8773.42,8824.44,8764.28
2011-07-08,8773.42,8816.47,8749.55,8839.14,8773.42
2011-07-11,8749.55,8683.22,8665.85,8749.55,8674.02
2011-07-12,8665.85,8526.35,8491.01,8665.85,8525.96
2011-07-13,8491.01,8486.33,8488.06,8503.96,8464.26
2011-07-14,8488.06,8506.9,8481.35,8531.96,8488.06
2011-07-15,8481.35,8504.67,8574.91,8511.92,8462.05
2011-07-18,8574.91,8518.97,8538.57,8574.91,8473.91
2011-07-19,8538.57,8509.23,8524.57,8544.12,8490.79
2011-07-20,8524.57,8643.44,8706.17,8654.64,8524.57
2011-07-21,8706.17,8703.61,8717.14,8725.97,8683.05
2011-07-22,8717.14,8753.49,8765.32,8775.52,8717.14
2011-07-25,8765.32,8728.23,8683.51,8786.03,8724.9
2011-07-26,8683.51,8703.59,8794.24,8733.87,8683.51
2011-07-27,8794.24,8793.34,8817.49,8802.08,8754.51
2011-07-28,8817.49,8778.58,8767.2,8817.49,8702.84
2011-07-29,8767.2,8717.69,8644.18,8771.64,8703.85
2011-08-01,8644.18,8684.58,8701.38,8694.13,8629.97
2011-08-02,8701.38,8585.63,8584.72,8701.38,8582.03
2011-08-03,8584.72,8362.33,8456.86,8584.72,8360.73
2011-08-04,8456.86,8452.03,8317.27,8496.07,8445.55
2011-08-05,8317.27,7893.9,7853.13,8317.27,7844.77
2011-08-08,7853.13,7778.56,7552.8,7853.13,7694.76
2011-08-09,7552.8,7207.31,7493.12,7552.8,7159.76
2011-08-10,7493.12,7645.47,7736.32,7744.5,7493.12
2011-08-11,7736.32,7617.42,7719.09,7736.32,7499.54
2011-08-12,7719.09,7798.27,7637.02,7853.53,7719.09
2011-08-15,7637.02,7778.33,7819.39,7789.75,7637.02
2011-08-16,7819.39,7838.27,7798.59,7896.19,7792.35
2011-08-17,7798.59,7770.03,7741.76,7821.99,7766.48
2011-08-18,7741.76,7637.8,7614.97,7741.76,7611.6
2011-08-19,7614.97,7392.57,7342.96,7614.97,7356.11
2011-08-22,7342.96,7457.55,7312.59,7455.33,7305.05
2011-08-23,7312.59,7357.64,7550.23,7406.33,7312.59
2011-08-24,7550.23,7520.45,7502.93,7594.81,7504.53
2011-08-25,7502.93,7510.89,7410.87,7564.87,7489.44
2011-08-26,7410.87,7440.05,7445.1,7503.38,7410.87
2011-08-29,7445.1,7571.19,7578.01,7584.35,7445.1
2011-08-30,7578.01,7640.44,7646.19,7654.37,7578.01
2011-08-31,7646.19,7612.86,7741.36,7667.49,7602.68
2011-09-01,7741.36,7828.96,7757.76,7886.04,7741.36
2011-09-02,7757.76,7721.34,7757.06,7801.28,7713.61
2011-09-05,7757.06,7563.54,7551.57,7757.06,7538.58
2011-09-06,7551.57,7498.23,7367.19,7551.57,7467.69
2011-09-07,7367.19,7445.25,7529.01,7507.54,7367.19
2011-09-08,7529.01,7584.57,7548.37,7626.78,7529.01
2011-09-09,7548.37,7632.24,7610.57,7633.83,7547.0
2011-09-13,7610.57,7454.25,7391.37,7610.57,7448.14
2011-09-14,7391.37,7409.63,7228.47,7477.86,7391.37
2011-09-15,7228.47,7373.38,7385.68,7400.36,7228.47
2011-09-16,7385.68,7566.72,7577.4,7577.77,7385.68
2011-09-19,7577.4,7515.48,7480.88,7577.4,7510.98
2011-09-20,7480.88,7487.56,7492.85,7544.88,7480.88
2011-09-21,7492.85,7476.48,7535.88,7515.66,7465.98
2011-09-22,7535.88,7357.15,7305.5,7535.88,7334.27
2011-09-23,7305.5,7021.72,7046.22,7305.5,6997.61
2011-09-26,7046.22,7001.52,6877.12,7058.43,6945.65
2011-09-27,6877.12,7084.31,7089.95,7085.52,6877.12
2011-09-28,7089.95,7126.04,7146.98,7154.4,7089.95
2011-09-29,7146.98,7131.53,7182.61,7146.98,7061.01
2011-09-30,7182.61,7200.71,7225.38,7251.87,7182.61
2011-10-03,7225.38,7072.48,7013.97,7225.38,7067.41
2011-10-04,7013.97,7002.55,7047.87,7016.19,6889.99
2011-10-05,7047.87,7025.18,6989.15,7091.01,7008.31
2011-10-06,6989.15,7162.5,7132.0,7170.92,6989.15
2011-10-07,7132.0,7219.82,7211.96,7240.69,7132.0
2011-10-11,7211.96,7380.79,7398.71,7383.18,7211.96
2011-10-12,7398.71,7342.95,7382.35,7398.71,7323.54
2011-10-13,7382.35,7403.29,7428.33,7444.33,7382.35
2011-10-14,7428.33,7391.7,7358.08,7430.5,7371.95
2011-10-17,7358.08,7416.61,7461.12,7427.74,7358.08
2011-10-18,7461.12,7357.03,7359.48,7461.12,7340.14
2011-10-19,7359.48,7359.25,7353.37,7393.73,7347.19
2011-10-20,7353.37,7309.27,7244.32,7361.22,7295.85
2011-10-21,7244.32,7226.86,7254.51,7272.51,7205.21
2011-10-24,7254.51,7439.11,7470.3,7444.65,7254.51
2011-10-25,7470.3,7502.79,7491.21,7506.08,7470.3
2011-10-26,7491.21,7473.47,7535.82,7491.21,7425.99
2011-10-27,7535.82,7568.63,7565.21,7570.94,7504.96
2011-10-28,7565.21,7695.43,7616.06,7743.37,7565.21
2011-10-31,7616.06,7624.01,7587.69,7658.97,7614.82
2011-11-01,7587.69,7585.15,7622.01,7598.21,7505.96
2011-11-02,7622.01,7521.52,7598.45,7622.01,7448.28
2011-11-03,7598.45,7492.82,7460.31,7603.45,7491.29
2011-11-04,7460.31,7617.01,7603.23,7626.51,7460.31
2011-11-07,7603.23,7605.43,7621.72,7635.09,7586.86
2011-11-08,7621.72,7679.26,7600.79,7683.09,7621.72
2011-11-09,7600.79,7634.54,7561.86,7654.15,7600.79
2011-11-10,7561.86,7394.33,7308.68,7561.86,7378.66
2011-11-11,7308.68,7325.25,7367.29,7369.73,7308.68
2011-11-14,7367.29,7523.88,7525.65,7533.2,7367.29
2011-11-15,7525.65,7502.24,7491.06,7528.78,7488.53
2011-11-16,7491.06,7485.84,7387.52,7541.68,7484.64
2011-11-17,7387.52,7349.71,7387.81,7387.52,7284.3
2011-11-18,7387.81,7279.1,7233.78,7387.81,7260.59
2011-11-21,7233.78,7101.67,7042.64,7233.78,7075.07
2011-11-22,7042.64,7033.4,7000.03,7082.4,7016.42
2011-11-23,7000.03,6915.53,6806.43,7000.03,6900.79
2011-11-24,6806.43,6812.53,6864.39,6822.75,6744.26
2011-11-25,6864.39,6860.13,6784.52,6950.5,6839.36
2011-11-28,6784.52,6887.32,6898.78,6907.71,6784.52
2011-11-29,6898.78,6955.21,6988.65,6976.57,6898.78
2011-11-30,6988.65,6947.0,6904.12,7001.59,6930.03
2011-12-01,6904.12,7131.83,7178.69,7166.88,6904.12
2011-12-02,7178.69,7146.32,7140.68,7186.66,7133.64
2011-12-05,7140.68,7072.15,7098.08,7149.59,7057.33
2011-12-06,7098.08,7019.39,6956.28,7098.08,7018.99
2011-12-07,6956.28,7030.19,7033.0,7046.39,6956.28
2011-12-08,7033.0,6936.24,6982.9,7033.0,6929.96
2011-12-09,6982.9,6887.16,6893.3,6982.9,6831.39
2011-12-12,6893.3,6974.38,6949.04,7002.09,6893.3
2011-12-13,6949.04,6887.81,6896.31,6949.04,6850.88
2011-12-14,6896.31,6874.22,6922.57,6912.54,6860.39
2011-12-15,6922.57,6798.3,6764.59,6922.57,6798.65
2011-12-16,6764.59,6772.14,6785.09,6805.4,6764.59
2011-12-19,6785.09,6670.27,6633.33,6785.09,6670.16
2011-12-20,6633.33,6675.99,6662.64,6696.93,6633.33
2011-12-21,6662.64,6922.71,6966.48,6940.26,6662.64
2011-12-22,6966.48,6960.06,6966.35,6989.59,6948.96
2011-12-23,6966.35,7080.46,7110.73,7094.31,6966.35
2011-12-26,7110.73,7088.37,7092.58,7125.67,7078.06
2011-12-27,7092.58,7054.51,7085.03,7107.67,7043.64
2011-12-28,7085.03,7079.27,7056.67,7093.47,7064.12
2011-12-29,7056.67,7022.57,7074.82,7056.67,6998.97
2011-12-30,7074.82,7081.66,7072.08,7139.03,7074.82
2012-01-02,7072.08,7019.68,6952.21,7073.48,7012.73
2012-01-03,6952.21,7049.09,7053.38,7050.63,6952.21
2012-01-04,7053.38,7108.72,7082.97,7116.22,7053.38
2012-01-05,7082.97,7092.29,7130.86,7103.13,7073.32
2012-01-06,7130.86,7128.09,7120.51,7139.04,7106.18
2012-01-09,7120.51,7074.52,7093.04,7120.51,7071.18
2012-01-10,7093.04,7170.97,7178.87,7176.04,7093.04
2012-01-11,7178.87,7203.7,7188.21,7211.44,7178.87
2012-01-12,7188.21,7195.37,7186.58,7209.74,7174.89
2012-01-13,7186.58,7222.38,7181.54,7249.94,7186.58
2012-01-16,7181.54,7122.97,7103.62,7258.84,7105.79
2012-01-17,7103.62,7161.39,7221.08,7161.18,7103.62
2012-01-18,7221.08,7237.69,7233.69,7245.13,7213.0
2012-01-30,7233.69,7439.11,7407.41,7443.03,7233.69
2012-01-31,7407.41,7473.49,7517.08,7479.54,7407.41
2012-02-01,7517.08,7525.63,7549.21,7533.49,7488.97
2012-02-02,7549.21,7634.58,7652.46,7640.84,7549.21
2012-02-03,7652.46,7652.04,7674.99,7658.68,7608.41
2012-02-04,7674.99,7749.6,7741.24,7782.19,7674.99
2012-02-06,7741.24,7715.08,7687.98,7752.28,7695.29
2012-02-07,7687.98,7742.56,7707.44,7751.76,7680.36
2012-02-08,7707.44,7801.4,7869.91,7805.58,7707.44
2012-02-09,7869.91,7855.03,7910.78,7884.23,7840.38
2012-02-10,7910.78,7879.51,7862.27,7941.63,7872.21
2012-02-13,7862.27,7869.66,7912.91,7875.93,7837.58
2012-02-14,7912.91,7842.88,7884.08,7937.28,7840.81
2012-02-15,7884.08,7925.52,8005.24,7937.62,7884.08
2012-02-16,8005.24,8006.08,7869.7,8007.9,7975.95
2012-02-17,7869.7,7944.79,7894.36,8013.46,7869.7
2012-02-20,7894.36,7935.53,7954.82,7985.5,7894.36
2012-02-21,7954.82,7914.12,7921.5,7973.47,7912.89
2012-02-22,7921.5,7933.05,8001.68,7933.68,7897.65
2012-02-23,8001.68,7979.07,7937.3,8001.68,7952.37
2012-02-24,7937.3,7911.03,7959.34,7974.58,7899.62
2012-02-29,7959.34,8077.92,8121.44,8077.13,7959.34
2012-03-01,8121.44,8145.74,8118.34,8148.04,8103.75
2012-03-02,8118.34,8155.74,8144.04,8170.72,8118.34
2012-03-03,8144.04,8117.83,8114.44,8144.04,8100.14
2012-03-05,8114.44,8066.52,8004.74,8115.49,8046.71
2012-03-06,8004.74,7890.16,7937.97,8028.02,7884.38
2012-03-07,7937.97,7888.15,7903.08,7937.97,7824.45
2012-03-08,7903.08,7916.26,7984.56,7957.63,7903.08
2012-03-09,7984.56,7990.63,8016.01,8012.59,7965.68
2012-03-12,8016.01,8009.12,7927.55,8028.87,7992.94
2012-03-13,7927.55,7994.46,8031.51,8023.21,7927.55
2012-03-14,8031.51,8147.13,8125.26,8170.31,8031.51
2012-03-15,8125.26,8109.85,8121.62,8142.98,8110.22
2012-03-16,8121.62,8123.71,8054.94,8130.52,8092.85
2012-03-19,8054.94,8035.12,8043.92,8123.15,8021.71
2012-03-20,8043.92,8036.97,7972.7,8062.91,8024.03
2012-03-21,7972.7,7974.9,7981.94,8013.67,7964.46
2012-03-22,7981.94,8053.65,8059.94,8069.95,7981.94
2012-03-23,8059.94,8043.72,8076.61,8071.04,8039.87
2012-03-26,8076.61,7999.24,7967.62,8076.61,7992.14
2012-03-27,7967.62,7989.6,8029.46,8033.22,7967.62
2012-03-28,8029.46,8021.16,8038.07,8085.43,8013.8
2012-03-29,8038.07,7890.0,7872.66,8038.07,7889.5
2012-03-30,7872.66,7852.27,7933.0,7872.66,7775.75
2012-04-02,7933.0,7888.61,7862.9,7933.0,7880.94
2012-04-03,7862.9,7817.2,7760.85,7907.62,7816.94
2012-04-05,7760.85,7556.67,7639.82,7760.85,7528.03
2012-04-06,7639.82,7660.7,7706.26,7683.79,7638.05
2012-04-09,7706.26,7606.13,7600.87,7706.26,7529.39
2012-04-10,7600.87,7689.51,7640.68,7692.94,7600.87
2012-04-11,7640.68,7595.86,7656.67,7640.68,7573.05
2012-04-12,7656.67,7644.92,7662.92,7669.46,7599.0
2012-04-13,7662.92,7776.89,7788.27,7782.72,7662.92
2012-04-16,7788.27,7747.14,7729.86,7788.27,7714.14
2012-04-17,7729.86,7667.4,7585.87,7752.1,7649.27
2012-04-18,7585.87,7638.06,7605.0,7683.95,7585.87
2012-04-19,7605.0,7596.03,7622.69,7622.19,7528.04
2012-04-20,7622.69,7585.31,7507.15,7622.69,7558.7
2012-04-23,7507.15,7459.6,7481.09,7521.42,7460.01
2012-04-24,7481.09,7514.01,7498.84,7520.87,7444.79
2012-04-25,7498.84,7538.9,7563.18,7568.47,7498.84
2012-04-26,7563.18,7539.85,7521.35,7600.45,7539.23
2012-04-27,7521.35,7528.03,7480.5,7598.45,7518.94
2012-04-30,7480.5,7466.17,7501.72,7480.5,7422.14
2012-05-02,7501.72,7603.75,7676.81,7612.69,7501.72
2012-05-03,7676.81,7677.14,7659.53,7681.23,7643.09
2012-05-04,7659.53,7691.27,7700.95,7693.68,7614.99
2012-05-07,7700.95,7542.31,7538.08,7700.95,7530.72
2012-05-08,7538.08,7524.91,7545.71,7572.31,7525.03
2012-05-09,7545.71,7497.45,7475.71,7545.71,7448.9
2012-05-10,7475.71,7494.39,7484.01,7501.53,7470.81
2012-05-11,7484.01,7401.72,7401.37,7484.01,7389.26
2012-05-14,7401.37,7357.54,7377.18,7412.59,7357.5
2012-05-15,7377.18,7335.01,7395.64,7377.18,7291.44
2012-05-16,7395.64,7346.04,7234.57,7399.83,7342.8
2012-05-17,7234.57,7297.08,7356.77,7319.05,7234.57
2012-05-18,7356.77,7242.26,7151.19,7356.77,7185.97
2012-05-21,7151.19,7208.54,7192.23,7220.1,7151.19
2012-05-22,7192.23,7242.68,7274.89,7265.52,7192.23
2012-05-23,7274.89,7154.99,7147.75,7274.89,7130.52
2012-05-24,7147.75,7167.31,7124.89,7190.55,7147.75
2012-05-25,7124.89,7103.86,7071.63,7139.76,7102.95
2012-05-28,7071.63,7100.57,7136.0,7109.14,7047.32
2012-05-29,7136.0,7289.51,7342.29,7294.75,7136.0
2012-05-30,7342.29,7254.09,7261.8,7342.29,7237.77
2012-05-31,7261.8,7184.55,7301.5,7261.8,7132.8
2012-06-01,7301.5,7178.47,7106.09,7301.5,7148.45
2012-06-04,7106.09,6904.95,6894.66,7106.09,6885.98
2012-06-05,6894.66,7024.81,7000.45,7037.57,6894.66
2012-06-06,7000.45,7063.9,7056.15,7069.04,7000.45
2012-06-07,7056.15,7117.1,7080.31,7139.16,7056.15
2012-06-08,7080.31,7014.34,6999.65,7080.31,7013.8
2012-06-11,6999.65,7095.67,7120.23,7137.98,6999.65
2012-06-12,7120.23,7048.11,7072.08,7120.23,7026.27
2012-06-13,7072.08,7074.58,7088.83,7109.34,7072.08
2012-06-14,7088.83,7084.88,7075.1,7098.27,7070.36
2012-06-15,7075.1,7133.91,7155.83,7137.93,7075.1
2012-06-18,7155.83,7270.27,7281.5,7302.82,7155.83
2012-06-19,7281.5,7274.07,7273.13,7288.98,7246.36
2012-06-20,7273.13,7290.79,7334.63,7316.0,7273.13
2012-06-21,7334.63,7303.42,7279.05,7334.63,7286.59
2012-06-22,7279.05,7198.77,7222.05,7279.05,7185.31
2012-06-25,7222.05,7174.08,7166.38,7222.61,7157.9
2012-06-26,7166.38,7156.69,7137.93,7166.38,7137.86
2012-06-27,7137.93,7178.15,7183.01,7182.05,7127.98
2012-06-28,7183.01,7205.17,7169.61,7236.71,7183.01
2012-06-29,7169.61,7206.39,7296.28,7216.72,7169.61
2012-07-02,7296.28,7335.07,7345.16,7340.37,7296.28
2012-07-03,7345.16,7390.91,7418.36,7391.28,7345.16
2012-07-04,7418.36,7417.01,7422.59,7442.55,7398.46
2012-07-05,7422.59,7403.71,7387.78,7426.62,7391.77
2012-07-06,7387.78,7361.91,7368.59,7406.62,7359.4
2012-07-09,7368.59,7323.65,7309.96,7368.59,7293.11
2012-07-10,7309.96,7319.84,7251.35,7323.6,7292.89
2012-07-11,7251.35,7236.94,7257.91,7251.35,7202.38
2012-07-12,7257.91,7164.36,7130.93,7257.91,7163.84
2012-07-13,7130.93,7140.37,7104.27,7150.45,7106.11
2012-07-16,7104.27,7106.24,7090.04,7147.38,7102.75
2012-07-17,7090.04,7114.76,7127.0,7133.05,7051.76
2012-07-18,7127.0,7101.64,7049.05,7132.65,7091.66
2012-07-19,7049.05,7121.36,7148.57,7124.42,7049.05
2012-07-20,7148.57,7158.51,7164.68,7159.25,7130.71
2012-07-23,7164.68,7016.22,7028.73,7164.68,7015.87
2012-07-24,7028.73,6998.67,7008.35,7028.73,6985.51
2012-07-25,7008.35,6986.51,6979.13,7008.35,6922.73
2012-07-26,6979.13,6973.63,6970.69,7023.98,6963.57
2012-07-27,6970.69,7059.46,7124.49,7071.21,6970.69
2012-07-30,7124.49,7168.47,7158.88,7184.31,7124.49
2012-07-31,7158.88,7189.41,7270.49,7195.36,7140.53
2012-08-01,7270.49,7232.26,7267.96,7270.49,7223.17
2012-08-03,7267.96,7220.26,7217.51,7267.96,7209.61
2012-08-06,7217.51,7309.14,7286.33,7340.56,7217.51
2012-08-07,7286.33,7285.76,7295.46,7300.99,7274.51
2012-08-08,7295.46,7330.02,7319.8,7357.42,7295.46
2012-08-09,7319.8,7392.42,7433.7,7396.98,7319.8
2012-08-10,7433.7,7432.38,7441.12,7458.23,7423.66
2012-08-13,7441.12,7449.6,7436.3,7495.81,7423.84
2012-08-14,7436.3,7498.37,7479.25,7520.65,7436.3
2012-08-15,7479.25,7463.67,7467.74,7489.81,7455.51
2012-08-16,7467.74,7469.65,7490.21,7481.22,7456.4
2012-08-17,7490.21,7484.14,7467.92,7516.71,7483.52
2012-08-20,7467.92,7442.44,7431.91,7485.16,7440.63
2012-08-21,7431.91,7514.47,7506.81,7526.02,7431.91
2012-08-22,7506.81,7476.52,7496.58,7506.81,7475.16
2012-08-23,7496.58,7510.57,7505.17,7519.03,7484.89
2012-08-24,7505.17,7472.44,7477.53,7505.17,7454.85
2012-08-27,7477.53,7469.89,7468.22,7523.54,7469.69
2012-08-28,7468.22,7409.05,7361.94,7468.22,7400.33
2012-08-29,7361.94,7382.76,7391.15,7405.3,7361.94
2012-08-30,7391.15,7397.02,7371.44,7404.94,7370.83
2012-08-31,7371.44,7386.14,7397.06,7406.52,7363.25
2012-09-03,7397.06,7445.92,7450.53,7444.68,7389.68
2012-09-04,7450.53,7463.84,7451.35,7479.01,7443.47
2012-09-05,7451.35,7370.28,7367.44,7451.35,7364.71
2012-09-06,7367.44,7387.65,7326.72,7390.76,7352.23
2012-09-07,7326.72,7422.48,7424.91,7446.1,7326.72
2012-09-10,7424.91,7463.17,7482.74,7470.16,7424.91
2012-09-11,7482.74,7489.66,7485.13,7509.16,7468.18
2012-09-12,7485.13,7557.22,7570.45,7561.92,7485.13
2012-09-13,7570.45,7574.24,7578.8,7590.11,7557.28
2012-09-14,7578.8,7692.53,7738.05,7702.86,7578.8
2012-09-17,7738.05,7752.97,7762.22,7778.06,7738.05
2012-09-18,7762.22,7736.21,7734.26,7762.22,7714.43
2012-09-19,7734.26,7733.08,7781.91,7755.69,7726.35
2012-09-20,7781.91,7751.93,7727.55,7785.47,7741.81
2012-09-21,7727.55,7744.83,7754.59,7765.01,7727.55
2012-09-24,7754.59,7715.73,7768.3,7760.33,7706.95
2012-09-25,7768.3,7763.08,7734.13,7789.39,7759.27
2012-09-26,7734.13,7687.3,7669.63,7734.13,7680.7
2012-09-27,7669.63,7690.75,7683.8,7695.9,7658.51
2012-09-28,7683.8,7674.33,7715.16,7721.29,7673.85
2012-10-01,7715.16,7674.34,7675.72,7715.16,7674.53
2012-10-02,7675.72,7690.91,7718.68,7706.49,7675.72
2012-10-03,7718.68,7708.28,7684.63,7727.53,7703.24
2012-10-04,7684.63,7628.62,7682.34,7684.63,7629.19
2012-10-05,7682.34,7712.93,7690.65,7721.93,7682.34
2012-10-08,7690.65,7637.86,7615.89,7707.97,7630.92
2012-10-09,7615.89,7599.48,7592.01,7631.96,7593.58
2012-10-11,7592.01,7498.13,7451.72,7592.01,7467.17
2012-10-12,7451.72,7462.42,7437.04,7478.51,7451.72
2012-10-15,7437.04,7428.06,7418.9,7437.04,7411.17
2012-10-16,7418.9,7443.18,7471.02,7463.25,7418.9
2012-10-17,7471.02,7478.35,7464.4,7518.36,7471.02
2012-10-18,7464.4,7465.22,7465.41,7495.45,7464.4
2012-10-19,7465.41,7419.59,7408.76,7465.41,7404.48
2012-10-22,7408.76,7336.06,7373.04,7408.76,7310.79
2012-10-23,7373.04,7348.72,7337.48,7375.5,7348.62
2012-10-24,7337.48,7319.91,7314.88,7337.48,7274.88
2012-10-25,7314.88,7306.91,7262.08,7339.21,7303.7
2012-10-26,7262.08,7237.54,7134.06,7298.48,7238.09
2012-10-29,7134.06,7144.6,7091.67,7150.67,7113.94
2012-10-30,7091.67,7171.73,7182.59,7206.35,7091.67
2012-10-31,7182.59,7189.82,7166.05,7222.84,7173.66
2012-11-01,7166.05,7079.06,7179.64,7166.05,7050.05
2012-11-02,7179.64,7221.63,7210.47,7232.2,7179.64
2012-11-05,7210.47,7193.22,7185.36,7216.3,7164.73
2012-11-06,7185.36,7183.97,7236.68,7223.02,7180.29
2012-11-07,7236.68,7249.38,7287.18,7269.33,7230.42
2012-11-08,7287.18,7206.15,7242.63,7287.18,7190.99
2012-11-09,7242.63,7223.78,7293.22,7242.63,7170.29
2012-11-12,7293.22,7269.88,7267.75,7307.59,7267.87
2012-11-13,7267.75,7170.0,7136.05,7267.75,7163.1
2012-11-14,7136.05,7148.96,7159.75,7151.7,7107.78
2012-11-15,7159.75,7110.87,7143.84,7159.75,7066.28
2012-11-16,7143.84,7171.94,7130.07,7194.28,7125.24
2012-11-19,7130.07,7133.08,7129.04,7162.12,7130.07
2012-11-20,7129.04,7162.6,7145.77,7189.1,7129.04
2012-11-21,7145.77,7163.07,7088.49,7169.4,7139.97
2012-11-22,7088.49,7122.37,7105.76,7134.78,7088.49
2012-11-23,7105.76,7244.07,7326.01,7251.07,7105.76
2012-11-26,7326.01,7373.89,7407.37,7406.01,7326.01
2012-11-27,7407.37,7408.37,7430.2,7436.78,7384.97
2012-11-28,7430.2,7394.24,7434.93,7430.2,7392.59
2012-11-29,7434.93,7501.9,7503.55,7510.37,7434.93
2012-11-30,7503.55,7582.72,7580.17,7585.73,7503.55
2012-12-03,7580.17,7610.87,7599.91,7619.53,7578.23
2012-12-04,7599.91,7547.2,7600.98,7599.91,7547.74
2012-12-05,7600.98,7580.15,7649.05,7600.98,7567.46
2012-12-06,7649.05,7643.03,7623.26,7673.62,7624.24
2012-12-07,7623.26,7650.93,7642.26,7672.92,7623.26
2012-12-10,7642.26,7628.5,7609.5,7669.05,7614.57
2012-12-11,7609.5,7572.57,7613.69,7630.66,7567.76
2012-12-12,7613.69,7679.56,7690.19,7696.02,7613.69
2012-12-13,7690.19,7720.51,7757.09,7727.36,7690.19
2012-12-14,7757.09,7706.36,7698.77,7757.09,7686.89
2012-12-17,7698.77,7652.17,7631.28,7698.77,7641.65
2012-12-18,7631.28,7622.83,7643.74,7643.36,7616.1
2012-12-19,7643.74,7676.35,7677.47,7685.63,7643.74
2012-12-20,7677.47,7636.41,7595.46,7677.47,7609.44
2012-12-21,7595.46,7524.89,7519.93,7608.81,7508.89
2012-12-22,7519.93,7543.47,7540.14,7546.9,7519.93
2012-12-24,7540.14,7548.92,7535.52,7566.09,7520.62
2012-12-25,7535.52,7551.78,7636.57,7562.81,7535.52
